Acción,Incidencia,Farola,Sticker,Potencia,Tecnologia,Tipo,LATITUD,LONGITUD,Descripción,Mes,Tiempo (Días),Operario,Estado
Correctivo,1632572,1636261,008622,27.8,LED,ACT,2.926947,-75.292048,Se ha actuado sobre: Otros: V.A,Enero,0,cuad54 ,FINALIZADA
Correctivo,1628607,1636261,008622,27.8,LED,AVE,2.926947,-75.292048,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,5,ESIP,FINALIZADA
Correctivo,1633127,1637069,009178,27.8,LED,ACT,2.945986166,-75.25390597,Se ha actuado sobre: Otros: POSTECAIDO,Enero,0,cuad54 ,FINALIZADA
Correctivo,1640044,1637069,009178,27.8,LED,ACT,2.945986166,-75.25390597,Se ha actuado sobre: Luminaria y REINSTALACION DE POSTE- LUMINARIA 009178,Enero,0,CUAD55,FINALIZADA
Correctivo,1640039,1637069,009178,27.8,LED,AVE,2.945986166,-75.25390597,Registro de incidencia tipo: ApagadaPQR-INTERNA-AGM,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1628474,1637069,009178,27.8,LED,AVE,2.945986166,-75.25390597,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,6,ESIP,FINALIZADA
Correctivo,1631033,1637205,036444,27.8,LED,ACT,2.91035725,-75.26471289,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1627311,1637205,036444,27.8,LED,AVE,2.91035725,-75.26471289,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,6,ESIP,FINALIZADA
Correctivo,1630959,1637207,036432,27.8,LED,ACT,2.91054835,-75.26478664,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1627315,1637207,036432,27.8,LED,AVE,2.91054835,-75.26478664,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,6,ESIP,FINALIZADA
Correctivo,1638082,1637495,016633,27.8,LED,ACT,2.973662039,-75.28982096,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1634093,1637495,016633,27.8,LED,AVE,2.973662039,-75.28982096,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,4,ESIP,FINALIZADA
Correctivo,1640074,1637497,016630,27.8,LED,ACT,2.973537103,-75.28981202,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1639717,1637497,016630,27.8,LED,AVE,2.973537103,-75.28981202,Registro de incidencia tipo: ApagadaPQR-INTERNA-AGM,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1638081,1637505,039917,100,LED,ACT,2.973596064,-75.28956602,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1634094,1637505,039917,100,LED,AVE,2.973596064,-75.28956602,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,4,ESIP,FINALIZADA
Correctivo,1630075,1638225,010131,27.8,LED,ACT,2.944517089,-75.29052004,Se ha actuado sobre: V.A,Enero,0,cuad57,FINALIZADA
Correctivo,1626631,1638225,010131,27.8,LED,AVE,2.944517089,-75.29052004,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,3,ESIP,FINALIZADA
Correctivo,1632453,1638829,050489,27.8,LED,ACT,2.928065056,-75.29035697,"Se ha actuado sobre: Conectores, Otros: 1C.G/C.E",Enero,0,cuad54 ,FINALIZADA
Correctivo,1628606,1638829,050489,27.8,LED,AVE,2.928065056,-75.29035697,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,5,ESIP,FINALIZADA
Correctivo,1624146,1638880,063343,60.2,LED,ACT,2.931768997,-75.287879,Se ha actuado sobre: Otros: C.E,Enero,0,cuad56 ,FINALIZADA
Correctivo,1624124,1638880,063343,60.2,LED,AVE,2.931768997,-75.287879,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1634553,1639513,005046,27.8,LED,ACT,2.938157,-75.280272,Se ha actuado sobre: Otros: C.E,Enero,0,cuad57 ,FINALIZADA
Correctivo,1630990,1639513,005046,27.8,LED,AVE,2.938157,-75.280272,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,3,ESIP,FINALIZADA
Correctivo,1634559,1639514,010472,27.8,LED,ACT,2.937858,-75.280205,Se ha actuado sobre: Otros: C.E,Enero,0,cuad57 ,FINALIZADA
Correctivo,1630988,1639514,010472,27.8,LED,AVE,2.937858,-75.280205,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,3,ESIP,FINALIZADA
Correctivo,1634558,1639515,010470,27.8,LED,ACT,2.938014,-75.280243,Se ha actuado sobre: Otros: C.E,Enero,0,cuad57 ,FINALIZADA
Correctivo,1630989,1639515,010470,27.8,LED,AVE,2.938014,-75.280243,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,3,ESIP,FINALIZADA
Correctivo,1640385,1639629,008650,27.8,LED,ACT,2.931037102,-75.27305997,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1638240,1639629,008650,27.8,LED,AVE,2.931037102,-75.27305997,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,2,ESIP,FINALIZADA
Correctivo,1627182,1639831,009211,27.8,LED,ACT,2.92312913,-75.29282321,"Se ha actuado sobre: Acometida, Otros: 12MTR3×14.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1627175,1639831,009211,27.8,LED,AVE,2.92312913,-75.29282321,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1627183,1639832,009201,27.8,LED,ACT,2.92299584,-75.2927811,"Se ha actuado sobre: Conectores, Otros: 12RESORTE.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1634700,1639832,009201,27.8,LED,ACT,2.92299584,-75.2927811,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1629448,1639832,009201,27.8,LED,AVE,2.92299584,-75.2927811,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,8,ESIP,FINALIZADA
Correctivo,1627174,1639832,009201,27.8,LED,AVE,2.92299584,-75.2927811,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1627184,1639833,009204,27.8,LED,ACT,2.92299584,-75.2927811,"Se ha actuado sobre: Acometida, Otros: 12MTR3×14.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1634696,1639833,009204,27.8,LED,ACT,2.92299584,-75.2927811,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1629450,1639833,009204,27.8,LED,AVE,2.92299584,-75.2927811,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,8,ESIP,FINALIZADA
Correctivo,1627173,1639833,009204,27.8,LED,AVE,2.92299584,-75.2927811,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1627189,1639838,009206,27.8,LED,ACT,2.92259534,-75.29266127,"Se ha actuado sobre: Conectores, Otros: 11RESORTE.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1627168,1639838,009206,27.8,LED,AVE,2.92259534,-75.29266127,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1627190,1639839,009223,27.8,LED,ACT,2.92259534,-75.29266127,"Se ha actuado sobre: Acometida, Otros: 11MTR3×14.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1627167,1639839,009223,27.8,LED,AVE,2.92259534,-75.29266127,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1627191,1639840,009205,27.8,LED,ACT,2.92247382,-75.29260719,"Se ha actuado sobre: Conectores, Otros: 8 RESORTE.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1627166,1639840,009205,27.8,LED,AVE,2.92247382,-75.29260719,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1626100,1639842,009209,27.8,LED,ACT,2.92223053,-75.29247593,"Se ha actuado sobre: Conectores, Otros: 12RESORTE.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1626082,1639842,009209,27.8,LED,AVE,2.92223053,-75.29247593,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1626099,1639849,009214,27.8,LED,ACT,2.92212338,-75.29239729,"Se ha actuado sobre: Conectores, Otros: 12RESORTE.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1626080,1639849,009214,27.8,LED,AVE,2.92212338,-75.29239729,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1626097,1639850,009496,27.8,LED,ACT,2.92201665,-75.29230886,"Se ha actuado sobre: Conectores, Otros: 12RESORTE C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1626078,1639850,009496,27.8,LED,AVE,2.92201665,-75.29230886,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1626094,1639852,009213,27.8,LED,ACT,2.92180601,-75.29212473,"Se ha actuado sobre: Acometida, Otros: 11MTR3×14.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1626075,1639852,009213,27.8,LED,AVE,2.92180601,-75.29212473,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1626095,1639853,009215,27.8,LED,ACT,2.92180601,-75.29212473,"Se ha actuado sobre: Conectores, Otros: 12RESORTE",Enero,0,cuad55 ,FINALIZADA
Correctivo,1626076,1639853,009215,27.8,LED,AVE,2.92180601,-75.29212473,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1626102,1639854,009246,27.8,LED,ACT,2.92160547,-75.29195012,"Se ha actuado sobre: Conectores, Otros: 3.GEL.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1626083,1639854,009246,27.8,LED,AVE,2.92160547,-75.29195012,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624824,1639856,009251,27.8,LED,ACT,2.92139922,-75.29176816,"Se ha actuado sobre: Conectores, Otros: 3 RESORTE C.E",Enero,0,cuad59,FINALIZADA
Correctivo,1624721,1639856,009251,27.8,LED,AVE,2.92139922,-75.29176816,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,1,COORDMTTO,FINALIZADA
Correctivo,1624823,1639857,009241,27.8,LED,ACT,2.92139922,-75.29176816,"Se ha actuado sobre: Acometida, Conectores, Otros: 17MTR 3×14.3RESORTE.C.E",Enero,0,cuad59,FINALIZADA
Correctivo,1624720,1639857,009241,27.8,LED,AVE,2.92139922,-75.29176816,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,1,COORDMTTO,FINALIZADA
Correctivo,1624822,1639858,009243,27.8,LED,ACT,2.92130004,-75.29168058,"Se ha actuado sobre: Conectores, Otros: 4.RESORTE.C.E",Enero,0,cuad59,FINALIZADA
Correctivo,1624719,1639858,009243,27.8,LED,AVE,2.92130004,-75.29168058,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,1,COORDMTTO,FINALIZADA
Correctivo,1632752,1639859,009249,27.8,LED,ACT,2.92130004,-75.29168058,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1624821,1639859,009249,27.8,LED,ACT,2.92130004,-75.29168058,"Se ha actuado sobre: Acometida, Conectores, Otros: 15MTR 3×14.5RESORTE.C E",Enero,0,cuad59,FINALIZADA
Correctivo,1628906,1639859,009249,27.8,LED,AVE,2.92130004,-75.29168058,Registro de incidencia tipo: PrendidaPQR-INTERVENTORIA,Enero,6,ESIP,FINALIZADA
Correctivo,1624718,1639859,009249,27.8,LED,AVE,2.92130004,-75.29168058,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,1,COORDMTTO,FINALIZADA
Correctivo,1642280,1640008,015706,27.8,LED,ACT,2.918244044,-75.26783196,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1640545,1640008,015706,27.8,LED,AVE,2.918244044,-75.26783196,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,1,ESIP,FINALIZADA
Correctivo,1642283,1640012,015710,27.8,LED,ACT,2.918117068,-75.26764999,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1640547,1640012,015710,27.8,LED,AVE,2.918117068,-75.26764999,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,1,ESIP,FINALIZADA
Correctivo,1642281,1640014,015724,27.8,LED,ACT,2.918181059,-75.26753096,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1640542,1640014,015724,27.8,LED,AVE,2.918181059,-75.26753096,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,1,ESIP,FINALIZADA
Correctivo,1642321,1640017,015719,27.8,LED,ACT,2.91836404,-75.26769603,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1642319,1640017,015719,27.8,LED,AVE,2.91836404,-75.26769603,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1642320,1640018,015709,27.8,LED,ACT,2.91836404,-75.26769603,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1640544,1640018,015709,27.8,LED,AVE,2.91836404,-75.26769603,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,1,ESIP,FINALIZADA
Correctivo,1642284,1640020,051576,27.8,LED,ACT,2.918390041,-75.26792,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1640541,1640020,051576,27.8,LED,AVE,2.918390041,-75.26792,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,1,ESIP,FINALIZADA
Correctivo,1642282,1640022,051567,27.8,LED,ACT,2.918297031,-75.26795102,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1640540,1640022,051567,27.8,LED,AVE,2.918297031,-75.26795102,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,1,ESIP,FINALIZADA
Correctivo,1641982,1640060,SC,0.5,PSL,ACT,2.91089773,-75.27211837,Se ha actuado sobre: HURTO LUMINARIA,Enero,0,CUAD55,FINALIZADA
Correctivo,1641978,1640060,SC,0.5,PSL,AVE,2.91089773,-75.27211837,Registro de incidencia tipo: HurtoPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1637488,1640142,069128,27.8,LED,ACT,3.037796106,-75.247137,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1633318,1640142,069128,27.8,LED,AVE,3.037796106,-75.247137,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,3,ESIP,FINALIZADA
Correctivo,1624459,1640181,067855,74.1,LED,ACT,2.967326,-75.290788,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1623073,1640181,067855,74.1,LED,AVE,2.967326,-75.290788,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,1,ESIP,FINALIZADA
Correctivo,1624418,1640185,068744,74.1,LED,ACT,2.968292,-75.290311,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1623061,1640185,068744,74.1,LED,AVE,2.968292,-75.290311,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,1,ESIP,FINALIZADA
Correctivo,1624417,1640186,068742,74.1,LED,ACT,2.968528,-75.290194,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1623060,1640186,068742,74.1,LED,AVE,2.968528,-75.290194,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,1,ESIP,FINALIZADA
Correctivo,1630045,1640228,067691,74.1,LED,ACT,2.976011,-75.286894,Se ha actuado sobre: Otros: C.E,Enero,0,cuad57 ,FINALIZADA
Correctivo,1625113,1640228,067691,74.1,LED,AVE,2.976011,-75.286894,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,7,ESIP,FINALIZADA
Correctivo,1640294,1640328,044543,27.8,LED,ACT,2.969048036,-75.29003798,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1637582,1640328,044543,27.8,LED,AVE,2.969048036,-75.29003798,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,2,ESIP,FINALIZADA
Correctivo,1638420,1640329,044522,27.8,LED,ACT,2.969064049,-75.290036,Se ha actuado sobre: Otros: C.E,Enero,0,cuad57 ,FINALIZADA
Correctivo,1637583,1640329,044522,27.8,LED,AVE,2.969064049,-75.290036,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,1,ESIP,FINALIZADA
Correctivo,1620569,1640528,028747,74.1,LED,ACT,2.960541048,-75.29667796,"Se ha actuado sobre: Luminaria, Otros: F.I-VIEJA030197-NUEVA028747-C.E",Enero,0,cuad57 ,FINALIZADA
Correctivo,1620346,1640528,028747,74.1,LED,AVE,2.960541048,-75.29667796,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,JCONDE,FINALIZADA
Correctivo,1626349,1640904,004916,27.8,LED,ACT,2.939673064,-75.29366301,Se ha actuado sobre: Otros: V.A,Enero,0,cuad54 ,FINALIZADA
Correctivo,1626345,1640904,004916,27.8,LED,AVE,2.939673064,-75.29366301,Registro de incidencia tipo: IntermitentePQR - INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1626350,1640905,023705,46.3,LED,ACT,2.939673064,-75.29366301,"Se ha actuado sobre: Conectores, Otros: 1C.G/C.E",Enero,0,cuad54 ,FINALIZADA
Correctivo,1626346,1640905,023705,46.3,LED,AVE,2.939673064,-75.29366301,Registro de incidencia tipo: IntermitentePQR - INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1626352,1640906,004905,27.8,LED,ACT,2.939827035,-75.293694,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1626348,1640906,004905,27.8,LED,AVE,2.939827035,-75.293694,Registro de incidencia tipo: IntermitentePQR - INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1626351,1640907,023704,46.3,LED,ACT,2.939827035,-75.293694,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1626347,1640907,023704,46.3,LED,AVE,2.939827035,-75.293694,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1623035,1640915,004904,27.8,LED,ACT,2.939288062,-75.29352604,Se ha actuado sobre: Otros: C.E,Enero,0,cuad57 ,FINALIZADA
Correctivo,1623009,1640915,004904,27.8,LED,AVE,2.939288062,-75.29352604,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624765,1640925,008629,27.8,LED,ACT,2.93866563,-75.29330246,Se ha actuado sobre: Otros: V.A,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624726,1640925,008629,27.8,LED,AVE,2.93866563,-75.29330246,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624764,1640928,009989,27.8,LED,ACT,2.93846473,-75.29321898,Se ha actuado sobre: Otros: V.A,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624740,1640928,009989,27.8,LED,AVE,2.93846473,-75.29321898,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624763,1640929,017814,27.8,LED,ACT,2.9384741,-75.29321097,Se ha actuado sobre: Otros: V.A,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624739,1640929,017814,27.8,LED,AVE,2.9384741,-75.29321097,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624762,1640931,010289,27.8,LED,ACT,2.93840981,-75.2931945,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624738,1640931,010289,27.8,LED,AVE,2.93840981,-75.2931945,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624758,1640950,003909,27.8,LED,ACT,2.93740084,-75.29284013,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624732,1640950,003909,27.8,LED,AVE,2.93740084,-75.29284013,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624757,1640951,003917,27.8,LED,ACT,2.93740084,-75.29284013,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624731,1640951,003917,27.8,LED,AVE,2.93740084,-75.29284013,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624761,1640952,003907,27.8,LED,ACT,2.93722865,-75.29278295,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624735,1640952,003907,27.8,LED,AVE,2.93722865,-75.29278295,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624760,1640953,003921,27.8,LED,ACT,2.93722865,-75.29278295,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624734,1640953,003921,27.8,LED,AVE,2.93722865,-75.29278295,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1632511,1640954,003913,27.8,LED,ACT,2.9371274,-75.29274269,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1632502,1640954,003913,27.8,LED,AVE,2.9371274,-75.29274269,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1632512,1640955,003912,27.8,LED,ACT,2.9371274,-75.29274269,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1632503,1640955,003912,27.8,LED,AVE,2.9371274,-75.29274269,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1632514,1640956,003904,27.8,LED,ACT,2.93702204,-75.29269618,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1632504,1640956,003904,27.8,LED,AVE,2.93702204,-75.29269618,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1632513,1640957,003905,27.8,LED,ACT,2.93702204,-75.29269618,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1632505,1640957,003905,27.8,LED,AVE,2.93702204,-75.29269618,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,DRODRIGUEZ,FINALIZADA
Correctivo,1624766,1640976,029398,74.1,LED,ACT,2.937477061,-75.29276799,Se ha actuado sobre: Otros: V.A,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624728,1640976,029398,74.1,LED,AVE,2.937477061,-75.29276799,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1624759,1640977,008580,27.8,LED,ACT,2.937477061,-75.29276799,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1624733,1640977,008580,27.8,LED,AVE,2.937477061,-75.29276799,Registro de incidencia tipo: IntermitentePQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1637121,1641005,004225,27.8,LED,ACT,2.938991055,-75.296237,"Se ha actuado sobre: Fotocelda, Otros: 1F",Enero,0,cuad57 ,FINALIZADA
Correctivo,1634485,1641005,004225,27.8,LED,AVE,2.938991055,-75.296237,Registro de incidencia tipo: PrendidaPQR-INTERNA,Enero,1,JCONDE,FINALIZADA
Correctivo,1626111,1641077,026061,60.2,LED,ACT,2.938078103,-75.29598696,Se ha actuado sobre: Otros: C.E,Enero,0,cuad54 ,FINALIZADA
Correctivo,1623992,1641077,026061,60.2,LED,AVE,2.938078103,-75.29598696,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,3,ESIP,FINALIZADA
Correctivo,1639582,1641087,025669,60.2,LED,ACT,2.934748054,-75.297179,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1639503,1641087,025669,60.2,LED,AVE,2.934748054,-75.297179,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1639501,1641088,026461,60.2,LED,ACT,2.934423048,-75.29698598,"Se ha actuado sobre: Conectores, Otros: 2CDP.C.E",Enero,0,cuad55 ,FINALIZADA
Correctivo,1634509,1641088,026461,60.2,LED,AVE,2.934423048,-75.29698598,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,5,ESIP,FINALIZADA
Correctivo,1639581,1641089,036147,60.2,LED,ACT,2.933938104,-75.29674803,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1639504,1641089,036147,60.2,LED,AVE,2.933938104,-75.29674803,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1639502,1641090,036120,60.2,LED,ACT,2.9338851,-75.29670599,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1636818,1641090,036120,60.2,LED,AVE,2.9338851,-75.29670599,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Enero,4,ESIP,FINALIZADA
Correctivo,1639579,1641091,036121,60.2,LED,ACT,2.933428116,-75.29645203,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1639506,1641091,036121,60.2,LED,AVE,2.933428116,-75.29645203,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1632577,1641169,025783,60.2,LED,ACT,2.93491245,-75.29579256,"Se ha actuado sobre: Acometida, Otros: 13MTRS3X14-C.E",Enero,0,cuad57 ,FINALIZADA
Correctivo,1628659,1641169,025783,60.2,LED,AVE,2.93491245,-75.29579256,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,5,ESIP,FINALIZADA
Correctivo,1632576,1641170,023742,46.3,LED,ACT,2.93491245,-75.29579256,Se ha actuado sobre: Otros: C.E,Enero,0,cuad57 ,FINALIZADA
Correctivo,1628656,1641170,023742,46.3,LED,AVE,2.93491245,-75.29579256,Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA,Enero,5,ESIP,FINALIZADA
Correctivo,1620487,1641357,023557,46.3,LED,ACT,2.943367079,-75.25462903,Se ha actuado sobre: Otros: C.E,Enero,0,cuad55 ,FINALIZADA
Correctivo,1620422,1641357,023557,46.3,LED,AVE,2.943367079,-75.25462903,Registro de incidencia tipo: ApagadaPQR-INTERNA,Enero,0,COORDMTTO,FINALIZADA
Correctivo,1628705,1641632,038869,92.6,LED,ACT,2.930836096,-75.29772398,Se ha actuado sobre: Otros: C.E,Enero,0,cuad59,FINALIZADA
